sensor;moisture;r1;r2;c1;frequency;duty_cycle;measurement_wet;stabilization_time_wet;success_wet;measurement_dry;stabilization_time_dry;success_dry;difference;stabilization_time_avg
PNDD;0;1000000;100000000;2e-12;100;13;3;500;0;131;500;0;128;500,0
PNDD;0;1000000;100000000;2e-12;100;21;9;500;0;243;500;0;234;500,0
PNDD;0;1000000;100000000;2e-12;100;34;30;500;0;410;500;0;380;500,0
PNDD;0;1000000;100000000;2e-12;100;55;74;500;0;570;500;0;496;500,0
PNDD;0;1000000;100000000;2e-12;100;89;191;500;0;741;500;0;550;500,0
PNDD;0;1000000;100000000;2e-12;100;128;305;500;0;924;500;0;619;500,0
PNDD;0;1000000;100000000;2e-12;100;255;743;500;0;1436;500;0;693;500,0
PNDD;0;1000000;100000000;2e-12;200;1;49;500;0;51;500;0;2;500,0
PNDD;0;1000000;100000000;2e-12;200;2;0;38;1;0;38;1;0;38,0
PNDD;0;1000000;100000000;2e-12;200;3;0;38;1;0;38;1;0;38,0
PNDD;0;1000000;100000000;2e-12;200;5;0;38;1;1;38;1;1;38,0
PNDD;0;1000000;100000000;2e-12;200;8;0;38;1;18;500;0;18;269,0
PNDD;0;1000000;100000000;2e-12;200;13;3;228;1;95;500;0;92;364,0
PNDD;0;1000000;100000000;2e-12;200;21;10;500;0;228;500;0;218;500,0
PNDD;0;1000000;100000000;2e-12;200;34;25;500;0;473;500;0;448;500,0
PNDD;0;1000000;100000000;2e-12;200;55;79;500;0;760;500;0;681;500,0
PNDD;0;1000000;100000000;2e-12;200;89;186;500;0;1019;500;0;833;500,0
PNDD;0;1000000;100000000;2e-12;200;128;327;500;0;1199;500;0;872;500,0
PNDD;0;1000000;100000000;2e-12;200;255;842;500;0;1813;500;0;971;500,0
PNDD;0;1000000;100000000;2e-12;400;1;50;228;1;68;500;0;18;364,0
PNDD;0;1000000;100000000;2e-12;400;2;0;38;1;0;76;1;0;57,0
PNDD;0;1000000;100000000;2e-12;400;3;0;38;1;1;76;1;1;57,0
PNDD;0;1000000;100000000;2e-12;400;5;0;38;1;1;76;1;1;57,0
PNDD;0;1000000;100000000;2e-12;400;8;0;38;1;4;76;1;4;57,0
PNDD;0;1000000;100000000;2e-12;400;13;1;38;1;30;500;0;29;269,0
PNDD;0;1000000;100000000;2e-12;400;21;7;115;1;154;500;0;147;307,5
PNDD;0;1000000;100000000;2e-12;400;34;24;500;0;374;500;0;350;500,0
PNDD;0;1000000;100000000;2e-12;400;55;61;500;0;793;500;0;732;500,0
PNDD;0;1000000;100000000;2e-12;400;89;168;500;0;1237;500;0;1069;500,0
PNDD;0;1000000;100000000;2e-12;400;128;320;500;0;1546;500;0;1226;500,0
PNDD;0;1000000;100000000;2e-12;400;255;847;500;0;2150;500;0;1303;500,0
PNDD;0;1000000;100000000;2e-12;800;1;58;500;0;64;500;0;6;500,0
PNDD;0;1000000;100000000;2e-12;800;2;0;38;1;13;500;0;13;269,0
PNDD;0;1000000;100000000;2e-12;800;3;1;76;1;12;500;0;11;288,0
PNDD;0;1000000;100000000;2e-12;800;5;2;38;1;14;500;0;12;269,0
PNDD;0;1000000;100000000;2e-12;800;8;2;38;1;13;500;0;11;269,0
PNDD;0;1000000;100000000;2e-12;800;13;5;115;1;17;500;0;12;307,5
PNDD;0;1000000;100000000;2e-12;800;21;13;500;0;57;500;0;44;500,0
PNDD;0;1000000;100000000;2e-12;800;34;28;500;0;187;500;0;159;500,0
PNDD;0;1000000;100000000;2e-12;800;55;68;500;0;485;500;0;417;500,0
PNDD;0;1000000;100000000;2e-12;800;89;168;500;0;930;500;0;762;500,0
PNDD;0;1000000;100000000;2e-12;800;128;305;500;0;1334;500;0;1029;500,0
PNDD;0;1000000;100000000;2e-12;800;255;845;500;0;2156;500;0;1311;500,0
PNDD;0;1000000;100000000;2e-12;1600;1;110;306;1;169;500;0;59;403,0
PNDD;0;1000000;100000000;2e-12;1600;2;15;500;0;49;500;0;34;500,0
PNDD;0;1000000;100000000;2e-12;1600;3;16;500;0;45;500;0;29;500,0
PNDD;0;1000000;100000000;2e-12;1600;5;19;500;0;41;500;0;22;500,0
PNDD;0;1000000;100000000;2e-12;1600;8;22;500;0;38;500;0;16;500,0
PNDD;0;1000000;100000000;2e-12;1600;13;36;500;0;46;500;0;10;500,0
PNDD;0;1000000;100000000;2e-12;1600;21;54;500;0;116;500;0;62;500,0
PNDD;0;1000000;100000000;2e-12;1600;34;99;500;0;328;500;0;229;500,0
PNDD;0;1000000;100000000;2e-12;1600;55;231;500;0;713;500;0;482;500,0
PNDD;0;1000000;100000000;2e-12;1600;89;502;500;0;1283;500;0;781;500,0
PNDD;0;1000000;100000000;2e-12;1600;128;832;500;0;1751;500;0;919;500,0
PNDD;0;1000000;100000000;2e-12;1600;255;1903;500;0;2780;500;0;877;500,0
PNDD;0;1000000;100000000;2e-12;3200;1;197;230;1;289;500;0;92;365,0
PNDD;0;1000000;100000000;2e-12;3200;2;48;500;0;88;500;0;40;500,0
PNDD;0;1000000;100000000;2e-12;3200;3;51;500;0;86;500;0;35;500,0
PNDD;0;1000000;100000000;2e-12;3200;5;54;500;0;87;500;0;33;500,0
PNDD;0;1000000;100000000;2e-12;3200;8;58;422;1;85;500;0;27;461,0
PNDD;0;1000000;100000000;2e-12;3200;13;69;500;0;84;500;0;15;500,0
PNDD;0;1000000;100000000;2e-12;3200;21;83;500;0;86;500;0;3;500,0
PNDD;0;1000000;100000000;2e-12;3200;34;122;500;0;161;500;0;39;500,0
PNDD;0;1000000;100000000;2e-12;3200;55;228;500;0;402;500;0;174;500,0
PNDD;0;1000000;100000000;2e-12;3200;89;491;500;0;828;500;0;337;500,0
PNDD;0;1000000;100000000;2e-12;3200;128;820;500;0;1271;500;0;451;500,0
PNDD;0;1000000;100000000;2e-12;3200;255;1891;500;0;2439;500;0;548;500,0
PNDD;0;1000000;100000000;2e-12;6400;1;148;77;1;163;115;1;15;96,0
PNDD;0;1000000;100000000;2e-12;6400;2;87;115;1;129;500;0;42;307,5
PNDD;0;1000000;100000000;2e-12;6400;3;87;77;1;132;500;0;45;288,5
PNDD;0;1000000;100000000;2e-12;6400;5;90;537;1;135;500;0;45;518,5
PNDD;0;1000000;100000000;2e-12;6400;8;95;500;0;133;500;0;38;500,0
PNDD;0;1000000;100000000;2e-12;6400;13;109;500;0;136;500;0;27;500,0
PNDD;0;1000000;100000000;2e-12;6400;21;123;500;0;140;500;0;17;500,0
PNDD;0;1000000;100000000;2e-12;6400;34;153;500;0;171;500;0;18;500,0
PNDD;0;1000000;100000000;2e-12;6400;55;235;500;0;268;500;0;33;500,0
PNDD;0;1000000;100000000;2e-12;6400;89;471;500;0;595;500;0;124;500,0
PNDD;0;1000000;100000000;2e-12;6400;128;790;500;0;979;500;0;189;500,0
PNDD;0;1000000;100000000;2e-12;6400;255;1877;500;0;2087;500;0;210;500,0
PNDD;0;1000000;100000000;2e-12;12800;1;298;192;1;339;499;1;41;345,5
PNDD;0;1000000;100000000;2e-12;12800;2;132;500;0;171;500;0;39;500,0
PNDD;0;1000000;100000000;2e-12;12800;3;138;192;1;174;500;0;36;346,0
PNDD;0;1000000;100000000;2e-12;12800;5;150;500;0;178;500;0;28;500,0
PNDD;0;1000000;100000000;2e-12;12800;8;173;115;1;184;500;0;11;307,5
PNDD;0;1000000;100000000;2e-12;12800;13;230;500;0;235;500;0;5;500,0
PNDD;0;1000000;100000000;2e-12;12800;21;434;500;0;445;500;0;11;500,0
PNDD;0;1000000;100000000;2e-12;12800;34;838;500;0;897;500;0;59;500,0
PNDD;0;1000000;100000000;2e-12;12800;55;1539;500;0;1612;500;0;73;500,0
PNDD;0;1000000;100000000;2e-12;12800;89;2633;500;0;2780;500;0;147;500,0
PNDD;0;1000000;100000000;2e-12;12800;128;3971;500;0;3937;500;0;-34;500,0
PNDD;0;1000000;100000000;2e-12;12800;255;4078;500;0;4056;500;0;-22;500,0
PNDD;0;1000000;100000000;2e-12;25600;1;342;38;1;383;500;0;41;269,0
PNDD;0;1000000;100000000;2e-12;25600;2;167;154;1;209;500;0;42;327,0
PNDD;0;1000000;100000000;2e-12;25600;3;172;77;1;208;192;1;36;134,5
PNDD;0;1000000;100000000;2e-12;25600;5;184;537;1;217;500;0;33;518,5
PNDD;0;1000000;100000000;2e-12;25600;8;202;500;0;220;500;0;18;500,0
PNDD;0;1000000;100000000;2e-12;25600;13;249;499;1;259;500;0;10;499,5
PNDD;0;1000000;100000000;2e-12;25600;21;431;500;0;435;500;0;4;500,0
PNDD;0;1000000;100000000;2e-12;25600;34;824;500;0;850;500;0;26;500,0
PNDD;0;1000000;100000000;2e-12;25600;55;1536;500;0;1595;500;0;59;500,0
PNDD;0;1000000;100000000;2e-12;25600;89;2653;500;0;2703;500;0;50;500,0
PNDD;0;1000000;100000000;2e-12;25600;128;3923;500;0;3901;500;0;-22;500,0
PNDD;0;1000000;100000000;2e-12;25600;255;4062;500;0;4035;77;1;-27;288,5
PNDD;0;1000000;100000000;2e-12;51200;1;395;77;1;430;230;1;35;153,5
PNDD;0;1000000;100000000;2e-12;51200;2;165;77;1;239;422;1;74;249,5
PNDD;0;1000000;100000000;2e-12;51200;3;203;38;1;241;77;1;38;57,5
PNDD;0;1000000;100000000;2e-12;51200;5;212;192;1;246;500;0;34;346,0
PNDD;0;1000000;100000000;2e-12;51200;8;231;115;1;254;537;1;23;326,0
PNDD;0;1000000;100000000;2e-12;51200;13;272;537;1;280;154;1;8;345,5
PNDD;0;1000000;100000000;2e-12;51200;21;438;500;0;433;500;0;-5;500,0
PNDD;0;1000000;100000000;2e-12;51200;34;864;500;0;843;500;0;-21;500,0
PNDD;0;1000000;100000000;2e-12;51200;55;1541;500;0;1561;500;0;20;500,0
PNDD;0;1000000;100000000;2e-12;51200;89;2662;500;0;2701;500;0;39;500,0
PNDD;0;1000000;100000000;2e-12;51200;128;3906;500;0;3914;500;0;8;500,0
PNDD;0;1000000;100000000;2e-12;51200;255;4041;500;0;4006;115;1;-35;307,5
PNDD;0;1000000;100000000;2e-12;100000;1;235;77;1;280;500;0;45;288,5
PNDD;0;1000000;100000000;2e-12;100000;2;258;269;1;280;269;1;22;269,0
PNDD;0;1000000;100000000;2e-12;100000;3;285;500;0;301;154;1;16;327,0
PNDD;0;1000000;100000000;2e-12;100000;5;420;500;0;417;500;0;-3;500,0
PNDD;0;1000000;100000000;2e-12;100000;8;839;500;0;847;500;0;8;500,0
PNDD;0;1000000;100000000;2e-12;100000;13;1498;500;0;1497;500;0;-1;500,0
PNDD;0;1000000;100000000;2e-12;100000;21;2598;500;0;2592;500;0;-6;500,0
PNDD;0;1000000;100000000;2e-12;100000;34;319;500;0;334;500;0;15;500,0
PNDD;0;1000000;100000000;2e-12;100000;55;2700;500;0;2694;500;0;-6;500,0
PNDD;0;1000000;100000000;2e-12;100000;89;4014;500;0;4021;500;0;7;500,0
PNDD;0;1000000;100000000;2e-12;100000;128;4095;76;1;4095;76;1;0;76,0
PNDD;0;1000000;100000000;2e-12;100000;255;4095;76;1;4095;76;1;0;76,0
PNDD;0;1000000;100000000;2e-12;200000;1;255;77;1;303;77;1;48;77,0
PNDD;0;1000000;100000000;2e-12;200000;2;280;230;1;310;500;0;30;365,0
PNDD;0;1000000;100000000;2e-12;200000;3;313;500;0;332;500;0;19;500,0
PNDD;0;1000000;100000000;2e-12;200000;5;457;500;0;489;500;0;32;500,0
PNDD;0;1000000;100000000;2e-12;200000;8;888;500;0;904;500;0;16;500,0
PNDD;0;1000000;100000000;2e-12;200000;13;1582;500;0;1539;500;0;-43;500,0
PNDD;0;1000000;100000000;2e-12;200000;21;2592;500;0;2717;500;0;125;500,0
PNDD;0;1000000;100000000;2e-12;200000;34;604;500;0;587;500;0;-17;500,0
PNDD;0;1000000;100000000;2e-12;200000;55;2678;500;0;2714;500;0;36;500,0
PNDD;0;1000000;100000000;2e-12;200000;89;4074;500;0;4082;500;0;8;500,0
PNDD;0;1000000;100000000;2e-12;200000;128;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;200000;255;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;400000;1;277;153;1;331;115;1;54;134,0
PNDD;0;1000000;100000000;2e-12;400000;2;304;77;1;329;500;0;25;288,5
PNDD;0;1000000;100000000;2e-12;400000;3;305;500;0;345;77;1;40;288,5
PNDD;0;1000000;100000000;2e-12;400000;5;451;500;0;533;500;0;82;500,0
PNDD;0;1000000;100000000;2e-12;400000;8;867;500;0;875;500;0;8;500,0
PNDD;0;1000000;100000000;2e-12;400000;13;1512;500;0;1592;500;0;80;500,0
PNDD;0;1000000;100000000;2e-12;400000;21;2613;500;0;2665;500;0;52;500,0
PNDD;0;1000000;100000000;2e-12;400000;34;413;500;0;456;500;0;43;500,0
PNDD;0;1000000;100000000;2e-12;400000;55;2650;500;0;2685;500;0;35;500,0
PNDD;0;1000000;100000000;2e-12;400000;89;3960;500;0;4000;500;0;40;500,0
PNDD;0;1000000;100000000;2e-12;400000;128;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;400000;255;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;800000;1;295;77;1;346;230;1;51;153,5
PNDD;0;1000000;100000000;2e-12;800000;2;327;499;1;384;500;0;57;499,5
PNDD;0;1000000;100000000;2e-12;800000;3;355;500;0;341;154;1;-14;327,0
PNDD;0;1000000;100000000;2e-12;800000;5;480;500;0;518;500;0;38;500,0
PNDD;0;1000000;100000000;2e-12;800000;8;905;500;0;903;500;0;-2;500,0
PNDD;0;1000000;100000000;2e-12;800000;13;1561;500;0;1595;500;0;34;500,0
PNDD;0;1000000;100000000;2e-12;800000;21;2606;500;0;2693;500;0;87;500,0
PNDD;0;1000000;100000000;2e-12;800000;34;380;500;0;493;500;0;113;500,0
PNDD;0;1000000;100000000;2e-12;800000;55;2653;500;0;2654;500;0;1;500,0
PNDD;0;1000000;100000000;2e-12;800000;89;3887;500;0;3914;500;0;27;500,0
PNDD;0;1000000;100000000;2e-12;800000;128;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;800000;255;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;1600000;1;384;500;0;442;500;0;58;500,0
PNDD;0;1000000;100000000;2e-12;1600000;2;843;500;0;910;500;0;67;500,0
PNDD;0;1000000;100000000;2e-12;1600000;3;1485;500;0;1552;500;0;67;500,0
PNDD;0;1000000;100000000;2e-12;1600000;5;2431;500;0;2454;500;0;23;500,0
PNDD;0;1000000;100000000;2e-12;1600000;8;3849;500;0;3823;500;0;-26;500,0
PNDD;0;1000000;100000000;2e-12;1600000;13;2356;384;1;2421;500;0;65;442,0
PNDD;0;1000000;100000000;2e-12;1600000;21;3802;500;0;3815;500;0;13;500,0
PNDD;0;1000000;100000000;2e-12;1600000;34;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;1600000;55;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;1600000;89;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;1600000;128;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;1600000;255;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;3200000;1;428;500;0;677;269;1;249;384,5
PNDD;0;1000000;100000000;2e-12;3200000;2;903;500;0;990;500;0;87;500,0
PNDD;0;1000000;100000000;2e-12;3200000;3;1449;500;0;1423;500;0;-26;500,0
PNDD;0;1000000;100000000;2e-12;3200000;5;2574;500;0;2574;500;0;0;500,0
PNDD;0;1000000;100000000;2e-12;3200000;8;3747;500;0;3761;500;0;14;500,0
PNDD;0;1000000;100000000;2e-12;3200000;13;2527;500;0;2596;500;0;69;500,0
PNDD;0;1000000;100000000;2e-12;3200000;21;3858;500;0;3827;500;0;-31;500,0
PNDD;0;1000000;100000000;2e-12;3200000;34;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;3200000;55;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;3200000;89;4095;76;1;4095;38;1;0;57,0
PNDD;0;1000000;100000000;2e-12;3200000;128;4095;76;1;4095;38;1;0;57,0
PNDD;0;1000000;100000000;2e-12;3200000;255;4095;76;1;4095;38;1;0;57,0
PNDD;0;1000000;100000000;2e-12;6400000;1;470;500;0;553;500;0;83;500,0
PNDD;0;1000000;100000000;2e-12;6400000;2;1017;500;0;1120;500;0;103;500,0
PNDD;0;1000000;100000000;2e-12;6400000;3;1457;500;0;1504;500;0;47;500,0
PNDD;0;1000000;100000000;2e-12;6400000;5;2489;500;0;2418;500;0;-71;500,0
PNDD;0;1000000;100000000;2e-12;6400000;8;3721;500;0;3721;500;0;0;500,0
PNDD;0;1000000;100000000;2e-12;6400000;13;2400;500;0;2437;500;0;37;500,0
PNDD;0;1000000;100000000;2e-12;6400000;21;3853;500;0;3854;500;0;1;500,0
PNDD;0;1000000;100000000;2e-12;6400000;34;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;6400000;55;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;6400000;89;4095;76;1;4095;38;1;0;57,0
PNDD;0;1000000;100000000;2e-12;6400000;128;4095;76;1;4094;38;1;-1;57,0
PNDD;0;1000000;100000000;2e-12;6400000;255;4095;76;1;4094;38;1;-1;57,0
PDDN;0;1000000;100000000;2e-12;100;1;0;38;1;0;38;1;0;38,0
PDDN;0;1000000;100000000;2e-12;100;2;0;38;1;16;500;0;16;269,0
PDDN;0;1000000;100000000;2e-12;100;3;0;38;1;54;500;0;54;269,0
PDDN;0;1000000;100000000;2e-12;100;5;1;38;1;123;500;0;122;269,0
PDDN;0;1000000;100000000;2e-12;100;8;2;114;1;274;500;0;272;307,0
PDDN;0;1000000;100000000;2e-12;100;13;5;500;0;435;500;0;430;500,0
PDDN;0;1000000;100000000;2e-12;100;21;17;500;0;564;500;0;547;500,0
PDDN;0;1000000;100000000;2e-12;100;34;50;500;0;662;500;0;612;500,0
PDDN;0;1000000;100000000;2e-12;100;55;97;500;0;755;500;0;658;500,0
PDDN;0;1000000;100000000;2e-12;100;89;216;500;0;883;500;0;667;500,0
PDDN;0;1000000;100000000;2e-12;100;128;317;500;0;1048;500;0;731;500,0
PDDN;0;1000000;100000000;2e-12;100;255;746;500;0;1620;500;0;874;500,0
PDDN;0;1000000;100000000;2e-12;200;1;35;500;0;45;500;0;10;500,0
PDDN;0;1000000;100000000;2e-12;200;2;1;38;1;1;38;1;0;38,0
PDDN;0;1000000;100000000;2e-12;200;3;2;38;1;13;500;0;11;269,0
PDDN;0;1000000;100000000;2e-12;200;5;3;38;1;100;500;0;97;269,0
PDDN;0;1000000;100000000;2e-12;200;8;5;500;0;270;500;0;265;500,0
PDDN;0;1000000;100000000;2e-12;200;13;11;153;1;526;500;0;515;326,5
PDDN;0;1000000;100000000;2e-12;200;21;20;500;0;807;500;0;787;500,0
PDDN;0;1000000;100000000;2e-12;200;34;41;500;0;1042;500;0;1001;500,0
PDDN;0;1000000;100000000;2e-12;200;55;94;500;0;1205;500;0;1111;500,0
PDDN;0;1000000;100000000;2e-12;200;89;216;500;0;1348;500;0;1132;500,0
PDDN;0;1000000;100000000;2e-12;200;128;340;500;0;1505;500;0;1165;500,0
PDDN;0;1000000;100000000;2e-12;200;255;813;500;0;2005;500;0;1192;500,0
PDDN;0;1000000;100000000;2e-12;400;1;51;500;0;92;500;0;41;500,0
PDDN;0;1000000;100000000;2e-12;400;2;7;77;1;26;500;0;19;288,5
PDDN;0;1000000;100000000;2e-12;400;3;8;229;1;24;500;0;16;364,5
PDDN;0;1000000;100000000;2e-12;400;5;0;38;1;56;500;0;56;269,0
PDDN;0;1000000;100000000;2e-12;400;8;4;38;1;159;500;0;155;269,0
PDDN;0;1000000;100000000;2e-12;400;13;18;500;0;402;500;0;384;500,0
PDDN;0;1000000;100000000;2e-12;400;21;26;500;0;741;500;0;715;500,0
PDDN;0;1000000;100000000;2e-12;400;34;49;500;0;1133;500;0;1084;500,0
PDDN;0;1000000;100000000;2e-12;400;55;88;500;0;1435;500;0;1347;500,0
PDDN;0;1000000;100000000;2e-12;400;89;206;500;0;1655;500;0;1449;500,0
PDDN;0;1000000;100000000;2e-12;400;128;352;500;0;1812;500;0;1460;500,0
PDDN;0;1000000;100000000;2e-12;400;255;901;500;0;2297;500;0;1396;500,0
PDDN;0;1000000;100000000;2e-12;800;1;74;500;0;149;500;0;75;500,0
PDDN;0;1000000;100000000;2e-12;800;2;41;500;0;92;500;0;51;500,0
PDDN;0;1000000;100000000;2e-12;800;3;45;500;0;85;500;0;40;500,0
PDDN;0;1000000;100000000;2e-12;800;5;43;500;0;70;500;0;27;500,0
PDDN;0;1000000;100000000;2e-12;800;8;45;500;0;82;500;0;37;500,0
PDDN;0;1000000;100000000;2e-12;800;13;54;500;0;208;500;0;154;500,0
PDDN;0;1000000;100000000;2e-12;800;21;61;500;0;482;500;0;421;500,0
PDDN;0;1000000;100000000;2e-12;800;34;75;500;0;876;500;0;801;500,0
PDDN;0;1000000;100000000;2e-12;800;55;104;500;0;1339;500;0;1235;500,0
PDDN;0;1000000;100000000;2e-12;800;89;189;500;0;1726;500;0;1537;500,0
PDDN;0;1000000;100000000;2e-12;800;128;323;500;0;1964;500;0;1641;500,0
PDDN;0;1000000;100000000;2e-12;800;255;878;500;0;2398;500;0;1520;500,0
PDDN;0;1000000;100000000;2e-12;1600;1;126;500;0;233;500;0;107;500,0
PDDN;0;1000000;100000000;2e-12;1600;2;93;500;0;164;500;0;71;500,0
PDDN;0;1000000;100000000;2e-12;1600;3;94;500;0;150;500;0;56;500,0
PDDN;0;1000000;100000000;2e-12;1600;5;97;500;0;127;500;0;30;500,0
PDDN;0;1000000;100000000;2e-12;1600;8;102;500;0;133;500;0;31;500,0
PDDN;0;1000000;100000000;2e-12;1600;13;105;500;0;319;500;0;214;500,0
PDDN;0;1000000;100000000;2e-12;1600;21;120;500;0;696;500;0;576;500,0
PDDN;0;1000000;100000000;2e-12;1600;34;150;500;0;1164;500;0;1014;500,0
PDDN;0;1000000;100000000;2e-12;1600;55;254;500;0;1671;500;0;1417;500,0
PDDN;0;1000000;100000000;2e-12;1600;89;540;500;0;2121;500;0;1581;500,0
PDDN;0;1000000;100000000;2e-12;1600;128;870;500;0;2437;500;0;1567;500,0
PDDN;0;1000000;100000000;2e-12;1600;255;1912;500;0;2919;500;0;1007;500,0
PDDN;0;1000000;100000000;2e-12;3200;1;206;500;0;368;500;0;162;500,0
PDDN;0;1000000;100000000;2e-12;3200;2;145;500;0;246;500;0;101;500,0
PDDN;0;1000000;100000000;2e-12;3200;3;142;500;0;235;500;0;93;500,0
PDDN;0;1000000;100000000;2e-12;3200;5;151;500;0;219;500;0;68;500,0
PDDN;0;1000000;100000000;2e-12;3200;8;153;500;0;202;500;0;49;500,0
PDDN;0;1000000;100000000;2e-12;3200;13;161;500;0;191;500;0;30;500,0
PDDN;0;1000000;100000000;2e-12;3200;21;173;500;0;323;500;0;150;500,0
PDDN;0;1000000;100000000;2e-12;3200;34;199;500;0;670;500;0;471;500,0
PDDN;0;1000000;100000000;2e-12;3200;55;275;500;0;1173;500;0;898;500,0
PDDN;0;1000000;100000000;2e-12;3200;89;495;500;0;1773;500;0;1278;500,0
PDDN;0;1000000;100000000;2e-12;3200;128;847;500;0;2237;500;0;1390;500,0
PDDN;0;1000000;100000000;2e-12;3200;255;1906;500;0;3018;500;0;1112;500,0
PDDN;0;1000000;100000000;2e-12;6400;1;284;500;0;462;500;0;178;500,0
PDDN;0;1000000;100000000;2e-12;6400;2;196;500;0;310;500;0;114;500,0
PDDN;0;1000000;100000000;2e-12;6400;3;195;500;0;310;500;0;115;500,0
PDDN;0;1000000;100000000;2e-12;6400;5;195;500;0;305;500;0;110;500,0
PDDN;0;1000000;100000000;2e-12;6400;8;200;500;0;290;500;0;90;500,0
PDDN;0;1000000;100000000;2e-12;6400;13;213;500;0;273;500;0;60;500,0
PDDN;0;1000000;100000000;2e-12;6400;21;223;500;0;250;500;0;27;500,0
PDDN;0;1000000;100000000;2e-12;6400;34;247;500;0;315;500;0;68;500,0
PDDN;0;1000000;100000000;2e-12;6400;55;295;500;0;657;500;0;362;500,0
PDDN;0;1000000;100000000;2e-12;6400;89;486;500;0;1187;500;0;701;500,0
PDDN;0;1000000;100000000;2e-12;6400;128;785;500;0;1687;500;0;902;500,0
PDDN;0;1000000;100000000;2e-12;6400;255;1886;500;0;2587;500;0;701;500,0
PDDN;0;1000000;100000000;2e-12;12800;1;351;500;0;540;500;0;189;500,0
PDDN;0;1000000;100000000;2e-12;12800;2;253;500;0;374;500;0;121;500,0
PDDN;0;1000000;100000000;2e-12;12800;3;259;500;0;366;500;0;107;500,0
PDDN;0;1000000;100000000;2e-12;12800;5;268;500;0;308;500;0;40;500,0
PDDN;0;1000000;100000000;2e-12;12800;8;283;500;0;329;500;0;46;500,0
PDDN;0;1000000;100000000;2e-12;12800;13;319;500;0;376;500;0;57;500,0
PDDN;0;1000000;100000000;2e-12;12800;21;448;500;0;694;500;0;246;500,0
PDDN;0;1000000;100000000;2e-12;12800;34;842;500;0;1231;500;0;389;500,0
PDDN;0;1000000;100000000;2e-12;12800;55;1544;500;0;2028;500;0;484;500,0
PDDN;0;1000000;100000000;2e-12;12800;89;2667;500;0;2938;500;0;271;500,0
PDDN;0;1000000;100000000;2e-12;12800;128;3993;500;0;3867;500;0;-126;500,0
PDDN;0;1000000;100000000;2e-12;12800;255;4018;500;0;3923;193;1;-95;346,5
PDDN;0;1000000;100000000;2e-12;25600;1;291;500;0;410;500;0;119;500,0
PDDN;0;1000000;100000000;2e-12;25600;2;295;269;1;433;500;0;138;384,5
PDDN;0;1000000;100000000;2e-12;25600;3;299;38;1;430;500;0;131;269,0
PDDN;0;1000000;100000000;2e-12;25600;5;307;154;1;426;500;0;119;327,0
PDDN;0;1000000;100000000;2e-12;25600;8;300;38;1;424;500;0;124;269,0
PDDN;0;1000000;100000000;2e-12;25600;13;350;500;0;416;500;0;66;500,0
PDDN;0;1000000;100000000;2e-12;25600;21;456;500;0;505;500;0;49;500,0
PDDN;0;1000000;100000000;2e-12;25600;34;847;500;0;991;500;0;144;500,0
PDDN;0;1000000;100000000;2e-12;25600;55;1569;500;0;1711;500;0;142;500,0
PDDN;0;1000000;100000000;2e-12;25600;89;2657;500;0;2723;500;0;66;500,0
PDDN;0;1000000;100000000;2e-12;25600;128;3993;462;1;3865;500;0;-128;481,0
PDDN;0;1000000;100000000;2e-12;25600;255;3961;500;0;3870;500;0;-91;500,0
PDDN;0;1000000;100000000;2e-12;51200;1;328;77;1;454;500;0;126;288,5
PDDN;0;1000000;100000000;2e-12;51200;2;324;192;1;483;500;0;159;346,0
PDDN;0;1000000;100000000;2e-12;51200;3;336;77;1;481;500;0;145;288,5
PDDN;0;1000000;100000000;2e-12;51200;5;345;500;0;477;500;0;132;500,0
PDDN;0;1000000;100000000;2e-12;51200;8;356;154;1;477;500;0;121;327,0
PDDN;0;1000000;100000000;2e-12;51200;13;384;500;0;494;500;0;110;500,0
PDDN;0;1000000;100000000;2e-12;51200;21;477;500;0;431;500;0;-46;500,0
PDDN;0;1000000;100000000;2e-12;51200;34;860;500;0;811;500;0;-49;500,0
PDDN;0;1000000;100000000;2e-12;51200;55;1549;500;0;1594;500;0;45;500,0
PDDN;0;1000000;100000000;2e-12;51200;89;2688;500;0;2704;500;0;16;500,0
PDDN;0;1000000;100000000;2e-12;51200;128;3973;500;0;3891;500;0;-82;500,0
