sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PDDN;400;89;3896;77;1
PDDN;400;128;3934;77;1
PDDN;400;255;4010;77;1
PDDN;800;1;1996;500;0
PDDN;800;2;2439;267;1
PDDN;800;3;2726;229;1
PDDN;800;5;3182;153;1
PDDN;800;8;3384;115;1
PDDN;800;13;3594;153;1
PDDN;800;21;3758;77;1
PDDN;800;34;3812;115;1
PDDN;800;55;3847;77;1
PDDN;800;89;3895;77;1
PDDN;800;128;3928;77;1
PDDN;800;255;4006;77;1
PDDN;1600;1;2137;503;1
PDDN;1600;2;2558;190;1
PDDN;1600;3;2838;191;1
PDDN;1600;5;3262;115;1
PDDN;1600;8;3452;115;1
PDDN;1600;13;3644;77;1
PDDN;1600;21;3811;115;1
PDDN;1600;34;3859;77;1
PDDN;1600;55;3877;77;1
PDDN;1600;89;3953;77;1
PDDN;1600;128;3990;77;1
PDDN;1600;255;4087;77;1
PDDN;3200;1;1970;504;1
PDDN;3200;2;2365;191;1
PDDN;3200;3;2613;153;1
PDDN;3200;5;2930;114;1
PDDN;3200;8;3272;115;1
PDDN;3200;13;3640;115;1
PDDN;3200;21;3636;77;1
PDDN;3200;34;3751;77;1
PDDN;3200;55;3841;77;1
PDDN;3200;89;3931;77;1
PDDN;3200;128;3954;77;1
PDDN;3200;255;4092;76;1
PDDN;6400;1;1727;500;0
PDDN;6400;2;2104;229;1
PDDN;6400;3;2319;152;1
PDDN;6400;5;2605;153;1
PDDN;6400;8;2876;115;1
PDDN;6400;13;3169;115;1
PDDN;6400;21;3417;76;1
PDDN;6400;34;3612;77;1
PDDN;6400;55;3752;77;1
PDDN;6400;89;3833;77;1
PDDN;6400;128;3905;77;1
PDDN;6400;255;3998;77;1
PDDN;12800;1;2216;191;1
PDDN;12800;2;2538;114;1
PDDN;12800;3;2771;115;1
PDDN;12800;5;3067;115;1
PDDN;12800;8;3332;76;1
PDDN;12800;13;3553;77;1
PDDN;12800;21;3725;77;1
PDDN;12800;34;3833;77;1
PDDN;12800;55;3876;77;1
PDDN;12800;89;4095;76;1
PDDN;12800;128;4095;76;1
PDDN;12800;255;4095;76;1
PDDN;25600;1;1967;229;1
PDDN;25600;2;2286;153;1
PDDN;25600;3;2585;153;1
PDDN;25600;5;2735;115;1
PDDN;25600;8;2992;76;1
PDDN;25600;13;3214;76;1
PDDN;25600;21;3505;77;1
PDDN;25600;34;3698;77;1
PDDN;25600;55;4095;76;1
PDDN;25600;89;3938;77;1
PDDN;25600;128;4095;76;1
PDDN;25600;255;4070;77;1
PDDN;51200;1;1678;267;1
PDDN;51200;2;2065;153;1
PDDN;51200;3;2233;153;1
PDDN;51200;5;2448;115;1
PDDN;51200;8;2793;115;1
PDDN;51200;13;2900;77;1
PDDN;51200;21;3166;77;1
PDDN;51200;34;3358;77;1
PDDN;51200;55;3555;77;1
PDDN;51200;89;3797;77;1
PDDN;51200;128;4095;76;1
PDDN;51200;255;4015;77;1
PDDN;100000;1;2145;153;1
PDDN;100000;2;2405;115;1
PDDN;100000;3;2559;76;1
PDDN;100000;5;2814;77;1
PDDN;100000;8;3058;77;1
PDDN;100000;13;3293;77;1
PDDN;100000;21;3679;77;1
PDDN;100000;34;2466;115;1
PDDN;100000;55;3780;77;1
PDDN;100000;89;4094;76;1
PDDN;100000;128;4095;76;1
PDDN;100000;255;4095;76;1
PDDN;200000;1;1838;153;1
PDDN;200000;2;2206;115;1
PDDN;200000;3;2365;115;1
PDDN;200000;5;2652;115;1
PDDN;200000;8;2822;77;1
PDDN;200000;13;3232;77;1
PDDN;200000;21;3423;77;1
PDDN;200000;34;2259;115;1
PDDN;200000;55;3499;77;1
PDDN;200000;89;4050;77;1
PDDN;200000;128;4095;76;1
PDDN;200000;255;4095;76;1
PDDN;400000;1;1362;153;1
PDDN;400000;2;1928;153;1
PDDN;400000;3;2181;115;1
PDDN;400000;5;2457;115;1
PDDN;400000;8;2632;77;1
PDDN;400000;13;3028;77;1
PDDN;400000;21;3345;77;1
PDDN;400000;34;1952;115;1
PDDN;400000;55;3402;77;1
PDDN;400000;89;3991;77;1
PDDN;400000;128;4095;76;1
PDDN;400000;255;4095;76;1
PDDN;800000;1;952;115;1
PDDN;800000;2;1455;192;1
PDDN;800000;3;1822;115;1
PDDN;800000;5;2229;115;1
PDDN;800000;8;2554;77;1
PDDN;800000;13;2845;77;1
PDDN;800000;21;3266;115;1
PDDN;800000;34;1483;153;1
PDDN;800000;55;3375;115;1
PDDN;800000;89;3940;77;1
PDDN;800000;128;4095;76;1
PDDN;800000;255;4095;76;1
PDDN;1600000;1;1606;538;1
PDDN;1600000;2;2274;500;0
PDDN;1600000;3;2704;500;0
PDDN;1600000;5;3158;77;1
PDDN;1600000;8;3892;77;1
PDDN;1600000;13;3132;77;1
PDDN;1600000;21;3895;77;1
PDDN;1600000;34;4095;76;1
PDDN;1600000;55;4095;76;1
PDDN;1600000;89;4095;76;1
PDDN;1600000;128;4095;76;1
PDDN;1600000;255;4095;76;1
PDDN;3200000;1;1048;500;0
PDDN;3200000;2;1871;500;0
PDDN;3200000;3;2409;500;0
PDDN;3200000;5;3096;500;0
PDDN;3200000;8;3840;192;1
PDDN;3200000;13;3075;346;1
PDDN;3200000;21;3841;500;0
PDDN;3200000;34;4095;76;1
PDDN;3200000;55;4095;76;1
PDDN;3200000;89;4095;76;1
PDDN;3200000;128;4095;76;1
PDDN;3200000;255;4095;76;1
PDDN;6400000;1;1019;500;0
PDDN;6400000;2;1615;500;0
PDDN;6400000;3;2003;500;0
PDDN;6400000;5;2481;500;0
PDDN;6400000;8;3790;500;0
PDDN;6400000;13;2762;500;0
PDDN;6400000;21;3785;500;0
PDDN;6400000;34;4095;76;1
PDDN;6400000;55;4095;76;1
PDDN;6400000;89;4095;76;1
PDDN;6400000;128;4095;76;1
PDDN;6400000;255;4095;76;1
PN;100;1;3241;500;0
PN;100;2;3536;500;0
